,origin,destination,departure_date,flight_route_number,customer,CustomerNumber,Gender,Age,ZipCode,TotalFlights,first_name,last_name
30394,BHM,MDW,5/28/2016,453,5706,5706,0,50.59131524,99353,4,CHARLINE,HAUN
30395,BUR,LAS,5/17/2016,316,5706,5706,0,50.59131524,99353,4,CHARLINE,HAUN
30396,CHS,DAL,5/16/2016,311,5708,5708,0,49.69614309,715,4,CARROL,GILLIGAN
30397,MDW,PHL,5/16/2016,224,5708,5708,0,49.69614309,715,4,CARROL,GILLIGAN
30398,SJC,SNA,5/24/2016,473,5708,5708,0,49.69614309,715,4,CARROL,GILLIGAN
30399,SMF,LAS,5/20/2016,288,5708,5708,0,49.69614309,715,4,CARROL,GILLIGAN
30400,MKE,DCA,5/19/2016,441,5709,5709,0,39.86558914,29208,2,VALORIE,FIX
30401,MKE,PHX,5/27/2016,162,5709,5709,0,39.86558914,29208,2,VALORIE,FIX
30402,STL,DTW,5/25/2016,442,5710,5710,0,42.77788697,92280,8,LIA,DERBY
30403,AUS,PHX,5/9/2016,116,5710,5710,0,42.77788697,92280,8,LIA,DERBY
30404,SNA,MCI,5/7/2016,449,5710,5710,0,42.77788697,92280,8,LIA,DERBY
30405,SEA,OAK,5/3/2016,100,5710,5710,0,42.77788697,92280,8,LIA,DERBY
30406,LAS,MDW,5/23/2016,536,5710,5710,0,42.77788697,92280,8,LIA,DERBY
30407,DAL,MAF,5/13/2016,3,5710,5710,0,42.77788697,92280,8,LIA,DERBY
30408,SJC,SEA,5/10/2016,94,5710,5710,0,42.77788697,92280,8,LIA,DERBY
30409,RSW,MDW,5/14/2016,597,5710,5710,0,42.77788697,92280,8,LIA,DERBY
30410,AUA,BWI,5/14/2016,171,5711,5711,1,41.69618936,77284,5,TRACEY,CROY
30411,TPA,MDW,5/24/2016,503,5711,5711,1,41.69618936,77284,5,TRACEY,CROY
30412,SDF,MDW,5/7/2016,502,5711,5711,1,41.69618936,77284,5,TRACEY,CROY
30413,DAY,MDW,5/19/2016,427,5711,5711,1,41.69618936,77284,5,TRACEY,CROY
30414,TPA,BWI,5/29/2016,358,5711,5711,1,41.69618936,77284,5,TRACEY,CROY
30415,DEN,PDX,5/18/2016,627,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30416,SFO,SAN,5/23/2016,17,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30417,LAX,ABQ,5/7/2016,224,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30418,DCA,TPA,5/11/2016,450,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30419,PDX,OAK,5/26/2016,58,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30420,MCO,ISP,5/15/2016,265,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30421,HRL,HOU,5/7/2016,147,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30422,SMF,DEN,5/30/2016,22,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30423,MSY,BNA,5/3/2016,140,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30424,SJC,PHX,5/30/2016,78,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30425,TPA,PVD,5/3/2016,178,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30426,MDW,SDF,5/9/2016,443,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30427,BNA,LAS,5/9/2016,537,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30428,IND,RSW,5/4/2016,9,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30429,HOU,BOS,5/19/2016,164,5712,5712,1,34.89454593,69157,15,SEYMOUR,COTTO
30430,SLC,PHX,5/8/2016,80,5713,5713,0,44.97767516,35618,6,SUNNY,CARGILL
30431,STL,ATL,5/29/2016,463,5713,5713,0,44.97767516,35618,6,SUNNY,CARGILL
30432,MCO,BDL,5/4/2016,565,5713,5713,0,44.97767516,35618,6,SUNNY,CARGILL
30433,DAL,OMA,5/1/2016,328,5713,5713,0,44.97767516,35618,6,SUNNY,CARGILL
30434,DEN,MSP,5/26/2016,276,5713,5713,0,44.97767516,35618,6,SUNNY,CARGILL
30435,TPA,ALB,5/27/2016,146,5713,5713,0,44.97767516,35618,6,SUNNY,CARGILL
30436,DEN,STL,5/25/2016,578,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30437,OKC,STL,5/10/2016,437,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30438,BWI,PBI,5/19/2016,503,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30439,MSP,MDW,5/2/2016,341,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30440,DCA,ATL,5/9/2016,247,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30441,LAS,BUR,5/18/2016,119,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30442,DAL,BNA,5/3/2016,577,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30443,MSP,MDW,5/21/2016,493,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30444,SMF,LAS,5/4/2016,456,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30445,DAL,BHM,5/31/2016,143,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30446,DTW,STL,5/18/2016,374,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30447,RDU,DAL,5/19/2016,53,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30448,ATL,SAT,5/24/2016,145,5714,5714,0,44.13143234,77448,13,LEONE,BURWELL
30449,SAN,SFO,5/16/2016,17,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30450,SEA,SJC,5/26/2016,94,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30451,BOS,MKE,5/10/2016,158,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30452,LGA,MKE,5/5/2016,361,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30453,SMF,LAX,5/13/2016,75,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30454,SEA,SJC,5/6/2016,94,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30455,LAX,SJC,5/16/2016,150,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30456,SEA,DAL,5/21/2016,126,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30457,LAS,PHX,5/19/2016,482,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30458,ATL,GSP,5/23/2016,156,5715,5715,0,34.79874169,75089,10,LEILANI,BURGETT
30459,MDW,CHS,5/2/2016,310,5716,5716,0,39.24409095,13408,3,GERRI,BUCKMAN
30460,LAS,TUS,5/10/2016,534,5716,5716,0,39.24409095,13408,3,GERRI,BUCKMAN
30461,MSY,DAL,5/8/2016,5,5716,5716,0,39.24409095,13408,3,GERRI,BUCKMAN
30462,RNO,LAX,5/26/2016,490,5717,5717,1,44.85605822,11026,8,VALENTIN,BRETT
30463,BNA,SAT,5/17/2016,96,5717,5717,1,44.85605822,11026,8,VALENTIN,BRETT
30464,GEG,LAS,5/15/2016,444,5717,5717,1,44.85605822,11026,8,VALENTIN,BRETT
30465,SNA,OAK,5/2/2016,177,5717,5717,1,44.85605822,11026,8,VALENTIN,BRETT
30466,PDX,DEN,5/31/2016,191,5717,5717,1,44.85605822,11026,8,VALENTIN,BRETT
30467,SEA,DEN,5/31/2016,640,5717,5717,1,44.85605822,11026,8,VALENTIN,BRETT
30468,BWI,PWM,5/26/2016,305,5717,5717,1,44.85605822,11026,8,VALENTIN,BRETT
30469,CMH,MCO,5/22/2016,355,5717,5717,1,44.85605822,11026,8,VALENTIN,BRETT
30470,HRL,HOU,5/21/2016,2,5718,5718,0,46.39775786,79007,2,ANDRA,BOOHER
30471,PIT,MDW,5/13/2016,443,5718,5718,0,46.39775786,79007,2,ANDRA,BOOHER
30472,MDW,HOU,5/9/2016,218,5720,5720,1,43.78388149,60513,2,LUCIEN,WRENN
30473,LAS,OMA,5/11/2016,643,5720,5720,1,43.78388149,60513,2,LUCIEN,WRENN
30474,DEN,MDW,5/4/2016,213,5721,5721,0,52.01682878,44264,3,EULALIA,WHITTEMORE
30475,DEN,SLC,5/27/2016,506,5721,5721,0,52.01682878,44264,3,EULALIA,WHITTEMORE
30476,IND,HOU,5/16/2016,27,5721,5721,0,52.01682878,44264,3,EULALIA,WHITTEMORE
30477,MEM,MCO,5/7/2016,416,5723,5723,0,49.00900483,90290,5,DULCE,SZABO
30478,MCO,PIT,5/9/2016,40,5723,5723,0,49.00900483,90290,5,DULCE,SZABO
30479,DEN,SAN,5/2/2016,557,5723,5723,0,49.00900483,90290,5,DULCE,SZABO
30480,DEN,SEA,5/16/2016,502,5723,5723,0,49.00900483,90290,5,DULCE,SZABO
30481,BHM,MCO,5/3/2016,223,5723,5723,0,49.00900483,90290,5,DULCE,SZABO
30482,BNA,DEN,5/8/2016,320,5725,5725,1,38.41659843,30816,3,ALDO,SAIZ
30483,SMF,LAS,5/19/2016,457,5725,5725,1,38.41659843,30816,3,ALDO,SAIZ
30484,SAT,BWI,5/18/2016,583,5725,5725,1,38.41659843,30816,3,ALDO,SAIZ
30485,ATL,RSW,5/21/2016,228,5726,5726,0,44.87920212,78614,7,KAMI,RUTLAND
30486,TUL,LAS,5/6/2016,408,5726,5726,0,44.87920212,78614,7,KAMI,RUTLAND
30487,MDW,ATL,5/9/2016,362,5726,5726,0,44.87920212,78614,7,KAMI,RUTLAND
30488,IND,HOU,5/13/2016,27,5726,5726,0,44.87920212,78614,7,KAMI,RUTLAND
30489,ONT,LAS,5/7/2016,251,5726,5726,0,44.87920212,78614,7,KAMI,RUTLAND
30490,MSP,MDW,5/11/2016,219,5726,5726,0,44.87920212,78614,7,KAMI,RUTLAND
30491,TPA,PVD,5/28/2016,300,5726,5726,0,44.87920212,78614,7,KAMI,RUTLAND
30492,DAL,BNA,5/12/2016,579,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30493,BWI,BOS,5/28/2016,501,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30494,MCO,SJU,5/29/2016,437,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30495,AMA,LAS,5/14/2016,316,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30496,MDW,MCO,5/25/2016,617,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30497,PHX,ELP,5/30/2016,461,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30498,OAK,SAN,5/17/2016,31,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30499,MEM,MCO,5/29/2016,396,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30500,BHM,MDW,5/22/2016,461,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30501,MCI,ATL,5/25/2016,60,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30502,OAK,LAX,5/7/2016,253,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30503,TPA,PHL,5/17/2016,573,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30504,TPA,BWI,5/2/2016,167,5729,5729,1,51.56679837,65261,13,EARLE,PHARR
30505,TPA,IND,5/14/2016,19,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30506,PHX,SJC,5/11/2016,68,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30507,LGA,HOU,5/17/2016,147,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30508,MDW,TUS,5/15/2016,365,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30509,DAL,MCI,5/7/2016,389,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30510,STL,DCA,5/30/2016,106,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30511,BNA,PHL,5/6/2016,19,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30512,STL,TPA,5/22/2016,293,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30513,ATL,LAS,5/20/2016,202,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30514,DEN,CUN,5/1/2016,180,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30515,SNA,SFO,5/18/2016,510,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30516,OAK,BUR,5/24/2016,112,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30517,STL,MDW,5/2/2016,182,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30518,MSY,DEN,5/6/2016,403,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30519,ATL,LAS,5/6/2016,199,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30520,SJC,LAS,5/18/2016,324,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30521,CMH,MDW,5/29/2016,317,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30522,BUR,OAK,5/24/2016,269,5731,5731,1,46.33643964,56669,18,WYATT,PELKEY
30523,FNT,MDW,5/18/2016,384,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30524,MDW,TUS,5/12/2016,465,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30525,BNA,JAX,5/24/2016,499,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30526,MDW,GRR,5/8/2016,399,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30527,OAK,ABQ,5/21/2016,103,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30528,BWI,ROC,5/5/2016,307,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30529,MDW,PHL,5/22/2016,302,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30530,ABQ,LAX,5/26/2016,12,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30531,PDX,SJC,5/20/2016,625,5732,5732,0,44.47905697,84047,9,SHARLA,OGRADY
30532,FLL,DEN,5/9/2016,476,5733,5733,0,45.01867272,33918,8,RUTHANN,NICKELL
30533,DAL,TPA,5/2/2016,145,5733,5733,0,45.01867272,33918,8,RUTHANN,NICKELL
30534,PHX,SAN,5/23/2016,595,5733,5733,0,45.01867272,33918,8,RUTHANN,NICKELL
30535,DAL,PHX,5/23/2016,545,5733,5733,0,45.01867272,33918,8,RUTHANN,NICKELL
30536,DAL,LIT,5/22/2016,199,5733,5733,0,45.01867272,33918,8,RUTHANN,NICKELL
30537,SFO,LAX,5/26/2016,18,5733,5733,0,45.01867272,33918,8,RUTHANN,NICKELL
30538,MDW,DCA,5/15/2016,319,5733,5733,0,45.01867272,33918,8,RUTHANN,NICKELL
30539,LGA,ATL,5/24/2016,393,5733,5733,0,45.01867272,33918,8,RUTHANN,NICKELL
30540,LAX,SMF,5/13/2016,94,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30541,MDW,DEN,5/22/2016,519,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30542,SMF,LAS,5/7/2016,94,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30543,MKE,LAX,5/8/2016,196,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30544,MDW,MSP,5/15/2016,412,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30545,PHX,RNO,5/14/2016,212,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30546,RNO,LAX,5/11/2016,316,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30547,BWI,SAN,5/26/2016,596,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30548,SJD,HOU,5/2/2016,124,5735,5735,0,42.91346785,56080,9,MAGDALENE,MOATS
30549,DAL,HOU,5/5/2016,7,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30550,LIT,DAL,5/2/2016,508,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30551,SNA,PVR,5/17/2016,456,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30552,LAS,PHX,5/22/2016,157,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30553,SMF,ONT,5/9/2016,255,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30554,SMF,ONT,5/27/2016,447,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30555,MCO,ATL,5/21/2016,374,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30556,DAL,ABQ,5/18/2016,524,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30557,MCO,DEN,5/7/2016,65,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30558,PVD,MCO,5/22/2016,647,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30559,ONT,SMF,5/5/2016,642,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30560,BWI,TPA,5/28/2016,38,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30561,RDU,TPA,5/30/2016,231,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30562,LAS,BOI,5/19/2016,24,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30563,MCO,STL,5/16/2016,129,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30564,PIT,RSW,5/23/2016,217,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30565,ATL,LGA,5/1/2016,107,5736,5736,0,45.68787368,92307,17,LISSETTE,MATHER
30566,LAS,PHX,5/19/2016,404,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30567,BWI,CHS,5/8/2016,348,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30568,MSP,BWI,5/25/2016,429,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30569,MCO,BWI,5/8/2016,11,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30570,DEN,SAT,5/26/2016,526,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30571,OAK,ONT,5/5/2016,177,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30572,OAK,GEG,5/9/2016,444,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30573,HOU,LGA,5/22/2016,458,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30574,MDW,BDL,5/8/2016,625,5738,5738,1,42.22995911,33615,9,EMILE,LAURENT
30575,OAK,SLC,5/25/2016,184,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30576,SEA,SJC,5/4/2016,253,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30577,SMF,DEN,5/15/2016,22,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30578,LAX,DAL,5/21/2016,199,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30579,ELP,PHX,5/24/2016,14,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30580,ONT,SJC,5/6/2016,94,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30581,BWI,PVD,5/11/2016,160,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30582,STL,BOS,5/11/2016,82,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30583,MCO,SJU,5/15/2016,211,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30584,FLL,BWI,5/9/2016,504,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30585,BWI,BDL,5/10/2016,427,5742,5742,0,42.23935961,17254,11,ELIZEBETH,HENDERSHOT
30586,EWR,MDW,5/24/2016,293,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30587,BUR,SMF,5/19/2016,520,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30588,MDW,LAS,5/19/2016,570,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30589,HOU,STL,5/24/2016,97,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30590,MDW,DAL,5/26/2016,544,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30591,PVD,BWI,5/7/2016,175,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30592,SNA,PHX,5/20/2016,279,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30593,ATL,MKE,5/6/2016,340,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30594,TPA,HOU,5/19/2016,594,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30595,GRR,MDW,5/25/2016,352,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30596,SMF,SAN,5/17/2016,530,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30597,HOU,BNA,5/25/2016,55,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30598,SMF,DEN,5/2/2016,621,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30599,HOU,MEX,5/12/2016,494,5743,5743,1,44.58958744,78203,14,JOSEF,GOTT
30600,BWI,LAX,5/9/2016,605,5745,5745,1,41.24049291,73747,7,ELOY,GADSON
30601,MDW,LGA,5/16/2016,156,5745,5745,1,41.24049291,73747,7,ELOY,GADSON
30602,MDW,SEA,5/22/2016,562,5745,5745,1,41.24049291,73747,7,ELOY,GADSON
30603,LAS,SAN,5/26/2016,150,5745,5745,1,41.24049291,73747,7,ELOY,GADSON
30604,DAL,AMA,5/19/2016,479,5745,5745,1,41.24049291,73747,7,ELOY,GADSON
30605,BNA,MDW,5/7/2016,112,5745,5745,1,41.24049291,73747,7,ELOY,GADSON
30606,DAL,BOS,5/21/2016,147,5745,5745,1,41.24049291,73747,7,ELOY,GADSON
30607,LAS,MCO,5/31/2016,601,5747,5747,0,44.62708652,85086,6,CARLOTTA,FIEDLER
30608,BHM,DAL,5/5/2016,142,5747,5747,0,44.62708652,85086,6,CARLOTTA,FIEDLER
30609,DEN,ONT,5/30/2016,414,5747,5747,0,44.62708652,85086,6,CARLOTTA,FIEDLER
30610,MHT,MDW,5/14/2016,424,5747,5747,0,44.62708652,85086,6,CARLOTTA,FIEDLER
30611,LAX,RNO,5/15/2016,134,5747,5747,0,44.62708652,85086,6,CARLOTTA,FIEDLER
30612,RNO,LAS,5/10/2016,534,5747,5747,0,44.62708652,85086,6,CARLOTTA,FIEDLER
30613,CMH,DCA,5/16/2016,425,5748,5748,1,46.115317100000006,47654,5,REINALDO,ERSKINE
30614,BWI,MSP,5/19/2016,429,5748,5748,1,46.115317100000006,47654,5,REINALDO,ERSKINE
30615,FLL,PVD,5/15/2016,413,5748,5748,1,46.115317100000006,47654,5,REINALDO,ERSKINE
30616,STL,SAT,5/9/2016,37,5748,5748,1,46.115317100000006,47654,5,REINALDO,ERSKINE
30617,DAL,SJC,5/4/2016,143,5748,5748,1,46.115317100000006,47654,5,REINALDO,ERSKINE
30618,IAD,DEN,5/18/2016,391,5750,5750,0,39.33727771,99151,6,ROSINA,DUTCHER
30619,ISP,BWI,5/21/2016,400,5750,5750,0,39.33727771,99151,6,ROSINA,DUTCHER
30620,STL,LAX,5/2/2016,527,5750,5750,0,39.33727771,99151,6,ROSINA,DUTCHER
30621,LAX,TUS,5/10/2016,441,5750,5750,0,39.33727771,99151,6,ROSINA,DUTCHER
30622,PHX,DAL,5/28/2016,263,5750,5750,0,39.33727771,99151,6,ROSINA,DUTCHER
30623,PHX,DEN,5/12/2016,572,5750,5750,0,39.33727771,99151,6,ROSINA,DUTCHER
30624,ELP,AUS,5/28/2016,492,5753,5753,0,50.32548837,93304,4,JONNIE,CHEVALIER
30625,ATL,BWI,5/27/2016,48,5753,5753,0,50.32548837,93304,4,JONNIE,CHEVALIER
30626,DEN,BNA,5/20/2016,589,5753,5753,0,50.32548837,93304,4,JONNIE,CHEVALIER
30627,MSY,SAN,5/7/2016,305,5753,5753,0,50.32548837,93304,4,JONNIE,CHEVALIER
30628,STL,MDW,5/13/2016,564,5755,5755,1,49.982595,74840,4,LEMUEL,BRAKE
30629,BWI,MCI,5/17/2016,302,5755,5755,1,49.982595,74840,4,LEMUEL,BRAKE
30630,MCO,BWI,5/14/2016,231,5755,5755,1,49.982595,74840,4,LEMUEL,BRAKE
30631,BWI,MHT,5/3/2016,412,5755,5755,1,49.982595,74840,4,LEMUEL,BRAKE
30632,PHX,MDW,5/23/2016,588,5756,5756,1,43.62059421,49793,3,LAVERN,BALLESTEROS
30633,DAL,LAS,5/27/2016,546,5756,5756,1,43.62059421,49793,3,LAVERN,BALLESTEROS
30634,LAX,SMF,5/1/2016,437,5756,5756,1,43.62059421,49793,3,LAVERN,BALLESTEROS
30635,PDX,OAK,5/12/2016,67,5757,5757,1,46.96961761,94709,7,BURT,AMERSON
30636,STL,DAL,5/17/2016,46,5757,5757,1,46.96961761,94709,7,BURT,AMERSON
30637,JAX,BNA,5/20/2016,136,5757,5757,1,46.96961761,94709,7,BURT,AMERSON
30638,PHL,ATL,5/16/2016,224,5757,5757,1,46.96961761,94709,7,BURT,AMERSON
30639,TUL,HOU,5/6/2016,460,5757,5757,1,46.96961761,94709,7,BURT,AMERSON
30640,MAF,DAL,5/30/2016,4,5757,5757,1,46.96961761,94709,7,BURT,AMERSON
30641,TPA,FLL,5/3/2016,134,5757,5757,1,46.96961761,94709,7,BURT,AMERSON
30642,SNA,SMF,5/5/2016,259,5759,5759,0,40.08701894,58008,2,LAUREEN,WINGO
30643,PHX,BUR,5/17/2016,509,5759,5759,0,40.08701894,58008,2,LAUREEN,WINGO
30644,SMF,SNA,5/10/2016,291,5760,5760,0,46.36016437,85940,2,JANEEN,WALDON
30645,SJU,FLL,5/9/2016,519,5760,5760,0,46.36016437,85940,2,JANEEN,WALDON
30646,SLC,DEN,5/28/2016,282,5761,5761,0,38.68745649,76179,3,HOLLI,TROTT
30647,RDU,DAL,5/15/2016,79,5761,5761,0,38.68745649,76179,3,HOLLI,TROTT
30648,FLL,MSY,5/14/2016,622,5761,5761,0,38.68745649,76179,3,HOLLI,TROTT
30649,BWI,SEA,5/31/2016,305,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30650,SEA,DEN,5/9/2016,521,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30651,SNA,OAK,5/30/2016,472,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30652,MSY,OAK,5/12/2016,485,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30653,DCA,ATL,5/22/2016,164,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30654,OAK,BUR,5/15/2016,259,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30655,STL,SAT,5/29/2016,42,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30656,STL,CMH,5/16/2016,492,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30657,SAN,SMF,5/2/2016,488,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30658,MDW,LGA,5/18/2016,376,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30659,DCA,MDW,5/17/2016,336,5762,5762,0,44.44526662,43780,11,FAWN,SPIKES
30660,LAX,SMF,5/4/2016,298,5763,5763,0,43.13058365,85392,8,VICKEY,SILVEY
30661,LAX,OAK,5/9/2016,90,5763,5763,0,43.13058365,85392,8,VICKEY,SILVEY
30662,BUR,LAS,5/2/2016,357,5763,5763,0,43.13058365,85392,8,VICKEY,SILVEY
30663,SAN,OAK,5/9/2016,498,5763,5763,0,43.13058365,85392,8,VICKEY,SILVEY
30664,AUS,BNA,5/20/2016,321,5763,5763,0,43.13058365,85392,8,VICKEY,SILVEY
30665,LAS,RNO,5/9/2016,534,5763,5763,0,43.13058365,85392,8,VICKEY,SILVEY
30666,RNO,PHX,5/15/2016,395,5763,5763,0,43.13058365,85392,8,VICKEY,SILVEY
