CustomerNumber,Gender,Age,ZipCode,TotalFlights,first_name,last_name
6299,0,42,28407,0,TAMIKO,PIERCY
6300,1,47,40175,0,ANGEL,ORTEGO
6301,0,43,84190,4,OLIVA,OBERG
6302,0,38,61299,13,MOZELL,NEACE
6303,0,43,25706,2,MARYLYN,MUSIC
6304,1,41,73154,11,EDGAR,MICKEY
6305,0,48,63951,5,KRISTIAN,MERTZ
6306,0,51,99733,1,KATHYRN,MCNEW
6307,1,45,14452,3,BEN,MATTA
6308,0,35,15206,7,KANDACE,LAWYER
6309,1,43,30816,6,CECIL,LAPP
6310,0,44,78150,7,GABRIEL,LAIR
6311,1,41,88419,0,FRANKLIN,KIBLER
6312,1,41,84047,4,ANDRE,JESSIE
6313,1,45,79063,11,ELMER,HOWLETT
6314,0,46,55552,8,CHUN,HOLLISTER
6315,0,49,79743,0,BUFFY,HOFER
6316,1,40,36804,17,RON,HATTEN
6317,1,42,12236,12,MITCHELL,HAGLER
6318,0,43,40290,11,AJA,GERMANY
6319,1,45,33835,3,ARNOLD,FALGOUST
6320,1,46,41561,3,HARVEY,ENGELHARDT
6321,0,44,29413,0,SHAREE,EBERLE
6322,0,41,95379,9,PATRICK,EASTWOOD
6323,0,48,46017,17,PAGE,DOMBROWSKI
6324,0,49,2748,0,MY,DINSMORE
6325,0,51,85193,2,LAVINIA,DAYE
6326,1,48,44859,5,ERIK,COOL
6327,1,33,31415,4,DARRYL,CASARES
6328,1,40,26104,5,JAMIE,CAPONE
6329,1,44,89028,13,NEIL,BRAUD
6330,1,44,65534,0,JESSIE,BALCH
6331,1,37,84190,12,CHRISTIAN,AUTREY
6332,1,40,60144,12,JAVIER,WENDEL
6333,1,43,4940,2,FERNANDO,TYNDALL
6334,1,46,18621,4,CLINTON,TOY
6335,0,40,39475,6,CLYDE,STROBEL
6336,1,43,92663,0,MATHEW,STOLTZ
6337,1,40,78759,4,TYRONE,SPINELLI
6338,0,46,44864,0,ANASTACIA,SERRATO
6339,1,43,93304,7,LONNIE,ROCHESTER
6340,1,52,21401,0,LANCE,REBER
6341,0,41,53809,2,YOKO,REAL
6342,0,38,45433,6,TENISHA,RATHBONE
6343,0,41,89028,9,SUSANN,PALOMINO
6344,0,41,47654,5,SHERILYN,NOAH
6345,0,53,6928,0,SHAY,NICKELS
6346,0,50,88348,11,SHAWANDA,MAYLE
6347,1,45,68440,0,GUY,MATHERS
6348,1,43,13113,6,CLAYTON,MACH
6349,1,33,2763,7,HUGH,LOEFFLER
6350,1,40,91343,23,MAX,LITTRELL
6351,1,44,53575,4,DWAYNE,LEVINSON
6352,1,41,71953,4,DWIGHT,LEONG
6353,0,52,52621,14,ISELA,LEMIRE
6354,1,48,66526,3,FELIX,LEJEUNE
6355,0,45,36134,8,GEORGETTA,LAZO
6356,0,48,97231,3,EUGENIE,LASLEY
6357,1,38,50427,0,JORDAN,KOLLER
6358,0,51,56425,15,DESIRAE,KENNARD
6359,0,54,25625,1,DELORA,JESTER
6360,0,43,70403,0,CORAZON,HOELSCHER
6361,1,46,14453,1,BOB,HINTZ
6362,1,43,38376,9,JAIME,HAGERMAN
6363,0,41,53237,19,WILLENE,GREAVES
6364,1,46,8105,4,ALFREDO,FORE
6365,1,49,4282,2,ALBERTO,EUDY
6366,0,52,60453,0,REGAN,ENGLER
6367,1,53,24415,3,IVAN,CORRALES
6368,0,38,60932,10,MICKIE,CORDES
6369,1,42,48268,5,SIDNEY,BRUNET
6370,1,43,2646,12,BYRON,BIDWELL
6371,0,44,50629,1,LANITA,BENNET
6372,0,33,39183,0,KELSIE,BARE
6373,0,43,54214,3,EDELMIRA,TYRRELL
6374,1,52,33107,3,CLIFTON,THARPE
6375,0,35,74878,5,AFTON,SWINTON
6376,1,43,27982,0,DARYL,STRIBLING
6377,1,42,63163,0,ROSS,STEVEN
6378,1,45,96701,0,VIRGIL,SOUTHWORTH
6379,1,42,84312,8,ANDY,SISNEROS
6380,0,40,60610,6,LINH,SHANE
6381,0,46,88419,5,KELI,SAVOIE
6382,0,43,72513,8,KACI,SAMONS
6383,0,49,64490,0,DANYELLE,RUVALCABA
6384,1,46,68739,4,SERGIO,ROSCOE
6385,0,47,88348,10,ARLETTE,RIES
6386,0,49,28328,3,ALBERTINE,RAMER
6387,1,36,56593,20,SETH,OMARA
6388,0,47,46943,0,TIFFINY,MOSQUEDA
6389,0,44,91946,13,STORMY,MILLAR
6390,0,39,2646,8,SIMONA,MCPEAK
6391,1,42,20719,6,EDUARDO,MACOMBER
6392,0,39,20719,7,NICOLASA,LUCKEY
6393,0,41,74840,3,NICHOL,LITTON
6394,0,42,97374,4,NIA,LEHR
6395,1,42,20755,8,WADE,LAVIN
6396,1,52,59739,0,AUSTIN,HUBBS
6397,0,41,45235,16,MAIRA,HOARD
6398,0,43,70500,10,LOREEN,HIBBS
6399,1,40,79007,13,ARTURO,HAGANS
6400,0,47,77515,14,JOHNNY,FUTRELL
6401,0,46,1259,4,JAY,EXUM
6402,1,41,17349,10,JOEY,EVENSON
6403,0,38,60144,5,CHRISTENE,DICKS
6404,0,42,27703,0,BOBBYE,CULLER
6405,0,40,4332,10,ANTHONY,CHOU
6406,0,46,32635,6,YING,CARBAUGH
6407,1,34,44614,10,EVAN,CALLEN
6408,0,41,88348,4,TANJA,BRASHEAR
6409,0,52,2446,5,RUBIE,BLOOMER
6410,1,46,84103,14,DONNIE,BLAKENEY
6411,0,38,72740,7,QUEENIE,BIGLER
6412,1,42,21401,2,SHANNON,ADDINGTON
6413,0,48,47986,15,KIMBERLI,WOODFORD
6414,0,48,62665,7,IRMGARD,WITTER
6415,0,39,90051,6,IDELL,UNRUH
6416,1,48,82006,6,HOMER,TOLENTINO
6417,0,41,83539,5,EVELINA,SUMRALL
6418,1,37,98527,4,DOUG,STGERMAIN
6419,0,48,95677,12,EMILEE,SMOCK
6420,0,43,24607,3,DENNISE,SHERER
6421,0,43,83654,5,DANIA,SALEM
6422,1,42,77072,3,SHAUN,ROCHELLE
6423,0,44,62326,0,CARIE,RAYNER
6424,1,45,94709,4,MATT,POOLER
6425,0,38,85193,5,WAI,OQUINN
6426,1,41,6928,5,ALFONSO,NERO
6427,0,39,38627,2,RISA,MILANO
6428,0,51,11740,12,RIKKI,MCGLOTHLIN
6429,1,40,56425,9,CARLTON,MARS
6430,0,47,70176,0,MUI,LINDEN
6431,1,50,16220,0,CAMERON,KOWAL
6432,0,40,1842,17,MARIO,KERRIGAN
6433,0,44,78847,0,LUVENIA,IBRAHIM
6434,1,39,48175,3,LORENZO,HARVELL
6435,1,43,41173,2,OMAR,HANRAHAN
6436,0,41,28407,1,LIEN,GOODALL
6437,1,48,24090,0,BLAKE,GEIST
6438,0,41,1111,0,GIGI,FUSSELL
6439,1,43,72959,10,HORACE,FUNG
6440,0,52,27890,14,DORIAN,FEREBEE
6441,0,39,54214,0,DENITA,FEDERICO
6442,0,50,47516,8,DALLAS,ELEY
6443,1,43,17349,0,WILLIS,EGGERT
6444,1,46,14449,2,RICKEY,DORSETT
6445,1,43,81237,0,JEAN,DINGMAN
6446,1,46,58356,0,IRA,DESTEFANO
6447,1,46,21734,0,ANDRES,COLUCCI
6448,0,41,56501,2,RANA,CLEMMER
6449,1,41,76547,17,JOHNATHAN,CAESAR
6450,1,38,27873,2,MALCOLM,BURNELL
6451,1,41,70403,0,RUDOLPH,BRUMBAUGH
6452,1,41,66537,4,DAMON,BODDIE
6453,1,43,58356,15,KELVIN,BERRYHILL
6454,1,39,79063,7,RUDY,AVELAR
6455,1,43,17220,3,PRESTON,ALCANTARA
6456,1,43,19885,0,ALTON,ABBEY
6457,1,44,53237,0,ARCHIE,WINDER
6458,1,49,27982,0,MARCO,WINCHELL
6459,1,43,62923,8,WM,VANDENBERG
6460,0,41,77072,0,CLEMENTINA,TROTMAN
6461,0,45,17349,8,ALEJANDRINA,THURBER
6462,1,50,15088,13,GARRY,THIBEAULT
6463,1,46,50302,0,GEOFFREY,STLOUIS
6464,0,49,85193,8,VANNESSA,STILWELL
6465,1,36,56623,11,FELIPE,SPERLING
6466,1,38,62334,0,BENNIE,SHATTUCK
6467,0,38,26104,7,PIA,SARMIENTO
6468,0,49,32909,6,PATIENCE,RUPPERT
6469,0,37,98527,0,NOELLA,RUMPH
6470,1,47,15062,4,ROBIN,RENAUD
6471,1,45,31415,11,LOREN,RANDAZZO
6472,0,45,68739,0,DELTA,RADEMACHER
6473,1,50,49737,2,COLIN,QUILES
6474,1,48,53575,2,GUILLERMO,PEARMAN
6475,1,54,85940,0,EARNEST,PALOMO
6476,1,40,62983,3,LUCAS,MERCURIO
6477,1,52,33857,8,BENNY,LOWREY
6478,0,42,18621,9,ANDREW,LINDEMAN
6479,0,42,56669,0,THANH,LAWLOR
6480,0,45,2446,14,SUZANN,LAROSA
6481,0,38,90813,1,SPRING,LANDER
6482,0,45,97469,0,SHU,LABRECQUE
6483,0,42,61755,10,MILA,KIMBER
6484,0,46,83851,2,LILLA,HOVIS
6485,0,48,85392,2,LAVERNA,HOLIFIELD
6486,0,50,75372,6,KEESHA,HENNINGER
6487,1,40,16745,0,GREGG,HAWKES
6488,0,42,2446,11,GIA,HARTFIELD
6489,1,48,14471,0,WILSON,HANN
6490,1,49,50847,10,DEVIN,HAGUE
6491,0,49,33425,1,ESTELL,GENOVESE
6492,0,42,48602,0,ELIZBETH,GARRICK
6493,0,43,2777,6,VIVIENNE,FUDGE
6494,0,32,4282,0,VALLIE,FRINK
6495,1,42,92663,4,JERMAINE,EDDINGS
6496,0,38,14449,6,STEPHANE,DINH
6497,1,46,84103,0,WILBERT,DEAR
6498,0,35,33918,4,MAGALY,CUTTER
6499,0,40,42402,2,MADIE,CRIBBS
6500,1,44,74840,14,GUADALUPE,CONSTANT
6501,0,44,17254,0,KARREN,CALVILLO
6502,1,46,66526,7,IRVING,BUNTON
6503,1,39,85086,8,CARROLL,BRODEUR
6504,1,50,79540,8,BRYANT,BOLDING
6505,1,49,74878,0,OWEN,BLANDING
6506,1,46,68066,0,RUFUS,AGOSTO
6507,1,45,77090,0,WOODROW,ZAHN
6508,1,41,78203,0,SAMMY,WIENER
6509,1,35,21872,11,KRISTOPHER,TRUSSELL
6510,0,43,43332,0,BECKIE,TEW
6511,1,55,77447,0,LEVI,TELLO
6512,1,48,95542,16,MARCOS,TEIXEIRA
6513,0,43,84047,0,YUN,STEPHAN
6514,1,44,28407,0,JAKE,SPECK
6515,1,50,91114,6,LIONEL,SHARMA
6516,1,49,26448,17,MARTY,SHANKLIN
6517,1,39,20755,0,TAYLOR,SEALY
6518,1,41,38402,5,ELLIS,SCANLAN
6519,0,48,65534,16,PEARLE,SANTAMARIA
6520,1,43,61755,0,GILBERTO,ROUNDY
6521,0,47,30631,6,OSSIE,ROBICHAUX
6522,1,48,39521,3,NICOLAS,RINGER
6523,0,36,38046,10,LOYCE,RIGNEY
6524,1,42,26448,0,ISMAEL,PREVOST
6525,0,45,10072,4,LARISA,POLSON
6526,0,46,39183,6,KATHARINA,PHILIP
6527,0,44,94572,0,JOSELYN,PASS
6528,1,47,2061,4,ERVIN,NORD
6529,0,49,91946,2,JENELL,MOXLEY
6530,0,42,83539,16,IESHA,MOHAMMED
6531,0,47,30822,6,HEIDE,MEDFORD
6532,1,41,13676,8,JOSH,MCCASLIN
6533,0,42,88419,0,FLORENTINA,MCARDLE
6534,0,45,41714,1,FLO,MACARTHUR
6535,1,45,60513,7,CALEB,LEWIN
6536,0,47,51056,1,DORINE,LASHER
6537,1,45,68735,0,SHELDON,KETCHAM
6538,1,43,29118,8,ERICK,KEISER
6539,1,49,46017,1,FRANKIE,HEINE
6540,0,40,93637,0,ARDELLA,HACKWORTH
6541,1,50,60513,15,DOYLE,GROSE
6542,0,49,69216,17,THU,GRIZZLE
6543,1,42,75181,14,ROGELIO,GRASS
6544,0,36,78203,7,SUNG,GILLMAN
6545,1,49,67570,6,SANTIAGO,GARTNER
6546,0,49,52362,8,SHAVON,GARTH
6547,0,42,94709,9,SHANE,FRAZEE
6548,1,43,75470,3,BERT,FLEURY
6549,0,37,1842,7,RAYNA,FAST
6550,0,43,33615,10,RAMONITA,EDSON
6551,0,43,56623,16,NGA,EDMONSON
6552,1,42,19038,0,PAT,DERRY
6553,1,39,85937,1,NOAH,DECK
6554,1,40,56425,3,GRADY,CRONK
6555,0,50,74540,22,KATI,CONANT
6556,1,36,80602,4,CORNELIUS,BURRESS
6557,1,31,16745,10,LAMAR,BURGIN
6558,1,38,33835,17,ROLANDO,BROOM
6559,1,45,44851,8,CLAY,BROCKINGTON
6560,1,48,85086,0,PERCY,BOLICK
6561,0,40,4347,0,ALICA,BOGER
6562,1,53,17885,13,BRADFORD,BIRCHFIELD
6563,1,45,23161,4,MERLE,BILLINGTON
6564,0,44,24012,9,SUELLEN,BAILY
6565,1,42,12526,0,AMOS,BAHENA
6566,0,46,44859,6,RACHELL,ARMBRUSTER
6567,0,46,76244,3,PIPER,ANSON
6568,1,41,73747,7,IRVIN,YOHO
6569,1,44,2215,16,SAUL,WILCHER
6570,0,35,69162,0,KATHALEEN,TINNEY
6571,0,43,74756,0,JOLIE,TIMBERLAKE
6572,1,53,47986,16,RANDAL,THOMA
6573,0,51,14131,0,JANESSA,THIELEN
6574,0,50,29369,3,HANA,SUTPHIN
6575,0,41,24048,2,HA,STULTZ
6576,0,38,30747,0,ELEASE,SIKORA
6577,0,40,77206,7,CARLETTA,SERRA
6578,0,40,48079,7,BRITANY,SCHULMAN
6579,0,45,18302,11,SHONA,SCHEFFLER
6580,0,39,17579,8,SALOME,SANTILLAN
6581,0,36,19492,4,ROSAMOND,ROBIN
6582,1,52,91390,6,BOYD,REGO
6583,1,45,67570,11,COURTNEY,PRECIADO
6584,0,51,15062,3,NGOC,PINKHAM
6585,0,37,20850,4,NELIA,MONDAY
6586,1,48,31415,4,ELIJAH,MICKLE
6587,1,38,66404,7,CARY,LUU
6588,0,42,66537,0,LATRINA,LOMAS
6589,1,40,11791,7,SANTOS,LIZOTTE
6590,0,40,95250,15,LARHONDA,LENT
6591,0,51,74756,13,JINA,LENARD
6592,0,41,72930,8,JACKI,KELLERMAN
6593,0,46,71943,15,HOLLIS,KEIL
6594,1,48,8322,4,JERALD,JUAN
6595,0,39,70500,0,EMMY,JOHANSON
6596,0,37,2053,4,DEEANN,HERNADEZ
6597,1,47,27890,1,DEWAYNE,HARTSFIELD
6598,0,41,1259,13,ARNETTA,HANG
6599,0,41,2061,5,VELVET,HABER
6600,0,44,27823,7,THALIA,GORSKI
6601,0,41,60453,5,SHANICE,FARKAS
6602,1,38,88119,3,BRET,EBERHARDT
6603,0,47,52621,0,MIKKI,DUQUETTE
6604,0,44,91114,0,MICKI,DELANO
6605,1,44,11791,0,TRENT,CROPPER
6606,0,49,62293,5,LEANA,COZART
6607,0,47,62923,0,LASHUNDA,COCKERHAM
6608,0,46,96027,0,KILEY,CHAMBLEE
6609,1,49,22736,10,LOUIE,CARTAGENA
6610,1,53,4347,0,VICENTE,CAHOON
6611,1,32,30725,7,LAMONT,BUZZELL
6612,0,41,33646,0,HYUN,BRISTER
6613,1,48,68735,2,GARLAND,BREWTON
6614,1,40,74540,0,MILES,BLACKSHEAR
6615,0,44,37367,0,HENRIETTE,BENFIELD
6616,1,46,74540,8,EFRAIN,ASTON
6617,0,42,76547,11,DELINDA,ASHBURN
6618,0,44,43780,0,DARNELL,ARRUDA
6619,0,41,61516,4,DAHLIA,WETMORE
6620,0,42,27873,0,COREEN,WEISE
6621,0,44,8105,0,CONSUELA,VACCARO
6622,1,45,96027,13,DEMETRIUS,TUCCI
6623,0,38,85392,0,CELINE,SUDDUTH
6624,0,41,36804,0,BABETTE,STROMBERG
6625,0,44,85269,5,AYANNA,STOOPS
6626,1,41,72513,13,PIERRE,SHOWALTER
6627,1,44,77448,0,JUNIOR,SHEARS
6628,1,39,20755,22,FREDDY,RUNION
6629,1,40,44864,0,ELI,ROWDEN
6630,0,45,97374,5,SHANEKA,ROSENBLUM
6631,0,41,84190,16,QUIANA,RIFFLE
6632,0,36,4332,5,PAMELIA,RENFROW
6633,1,41,96701,2,KENDALL,PERES
6634,0,46,30822,14,MERRI,OBRYANT
6635,0,42,93665,0,MERLENE,NICOLAS
6636,0,36,30725,20,MARGIT,LEFTWICH
6637,1,45,33069,9,CHASE,LARK
6638,1,32,46266,0,GROVER,LANDEROS
6639,0,45,36804,0,KAYLENE,KISTLER
6640,1,42,72183,13,CLEVELAND,KILLOUGH
6641,1,45,19885,0,DYLAN,KERLEY
6642,0,48,4332,7,ERLENE,KASTNER
6643,1,43,35618,11,DAMIAN,HOGGARD
6644,0,45,77261,8,ELSE,HARTUNG
6645,1,42,39475,2,STAN,GUERTIN
6646,1,40,99729,10,AUGUST,GOVAN
6647,1,48,71859,11,LEONARDO,GATLING
6648,0,39,46017,0,CODY,GAILEY
6649,1,41,62426,21,RUSSEL,FULLMER
6650,0,50,77448,3,BELIA,FULFORD
6651,0,44,85063,14,BABARA,FLATT
6652,1,50,24012,0,HANS,ESQUIBEL
6653,1,43,30816,20,MONTE,ENDICOTT
6654,0,33,22736,5,SHELBA,EDMISTON
6655,1,42,43332,0,ERNIE,EDELSTEIN
6656,0,49,84103,7,SAM,DUFRESNE
6657,0,41,74756,1,NORMAN,DRESSLER
6658,0,49,37876,2,NIKIA,DICKMAN
6659,1,41,2777,8,MURRAY,CHEE
6660,1,41,54230,0,JAMAL,BUSSE
6661,1,52,76179,5,DEVON,BONNETT
6662,1,37,4940,5,ADOLFO,BOGART
6663,1,55,51056,14,HARRISON,BERARD
6664,0,37,62334,0,KINDRA,BARRINGTON
6665,0,37,18098,0,JUTTA,ARENA
6666,1,38,97738,2,BRADY,ANTON
6667,0,45,37876,5,JANETT,YOSHIDA
6668,0,54,68865,8,HANNELORE,VELARDE
6669,0,51,80432,9,GLENDORA,VEACH
6670,0,48,73154,1,GERTRUD,VANHOUTEN
6671,1,46,25607,5,VANCE,VACHON
6672,1,47,2763,15,DENIS,TOLSON
6673,1,45,24607,0,DAMIEN,TOLMAN
6674,0,44,66404,3,FLORANCE,TENNYSON
6675,1,42,9172,1,HARLAN,STITES
6676,1,43,53176,0,DESMOND,SOLER
6677,0,38,32403,3,CARLINE,SHUTT
6678,0,45,39661,0,BEVERLEE,RUGGLES
6679,0,40,85256,9,ANJANETTE,RHONE
6680,1,41,25607,4,GREGORIO,PEGUES
6681,0,44,2646,18,TRINITY,ONG
6682,0,44,62426,17,TAMALA,NEESE
6683,1,51,52410,0,KERMIT,MURO
6684,0,48,24202,17,SHONNA,MONCRIEF
6685,0,43,79540,0,SHA,MEFFORD
6686,1,45,46017,0,ANTON,MCPHEE
6687,0,45,72183,0,ONEIDA,MCMORRIS
6688,0,43,6928,15,MICAH,MCEACHERN
6689,1,37,66404,4,NORBERT,MCCLURG
6690,0,37,15227,15,MARLEEN,MANSOUR
6691,1,38,73747,3,WILLIAMS,MAI
6692,0,38,78150,13,LENNA,MADER
6693,1,39,47383,7,CAREY,LEIJA
6694,0,48,13783,4,JIN,LECOMPTE
6695,0,54,39573,9,JENI,LAFOUNTAIN
6696,0,43,67485,0,HAE,LABRIE
6697,1,42,80432,3,BRAIN,JAQUEZ
6698,0,40,20850,3,GLADY,HEALD
6699,0,42,32190,7,FARAH,HASH
6700,1,52,8829,14,KENDRICK,HARTLE
6701,1,46,62293,2,DARIUS,GAINER
6702,0,42,27979,7,EMA,FRISBY
6703,0,41,36901,14,DOMINQUE,FARINA
6704,1,37,27979,0,MARLIN,EIDSON
6705,0,43,62326,7,DELANA,EDGERTON
6706,1,42,60030,0,THADDEUS,DYKE
6707,1,47,29851,16,CLIFF,DURRETT
6708,0,44,15206,9,ALYSHA,DUHON
6709,1,51,14453,11,ALI,CUOMO
6710,0,51,30302,2,ALETHIA,COBOS
6711,0,47,17256,9,VENA,CERVANTEZ
6712,0,44,92801,8,THERESIA,BYBEE
6713,0,37,1059,13,TAWNY,BROCKWAY
6714,0,41,38376,10,SONG,BOROWSKI
6715,0,42,56393,13,SHAKIRA,BINION
6716,1,41,77206,0,DANE,BEERY
6717,1,48,96701,14,JOESPH,ARGUELLO
6718,0,47,18239,9,RACHELE,AMARO
6719,1,48,43084,7,NED,ACTON
6720,0,52,20719,8,NICKY,YUEN
6721,0,50,17256,6,MARNI,WINTON
6722,1,31,77407,1,MICHEL,WIGFALL
6723,0,45,28328,4,MAREN,WEEKLEY
6724,1,44,56669,2,RORY,VIDRINE
6725,0,42,5453,0,LIGIA,VANNOY
6726,0,52,37183,8,LERA,TARDIFF
6727,1,45,14559,19,MASON,SHOOP
6728,0,42,95852,12,LARAE,SHILLING
6729,0,36,60144,18,KIMBER,SCHICK
6730,1,47,35602,0,ISAIAH,SAND
6731,0,46,14559,4,KAREY,SAFFORD
6732,1,55,46017,0,GUS,PRENDERGAST
6733,1,46,42402,11,AVERY,PILGRIM
6734,1,42,41812,0,LOYD,PELLERIN
6735,0,35,41812,11,FREDIA,OSUNA
6736,1,38,97738,14,ALEXIS,NISSEN
6737,0,43,25706,5,DEBROAH,NALLEY
6738,1,43,58008,7,NORRIS,MORITZ
6739,0,50,11791,0,CHIN,MOLLER
6740,1,45,97102,9,ROCCO,MESSNER
6741,0,38,52410,6,ANDREE,MESSICK
6742,0,37,52362,6,ALTHA,MERRY
6743,1,44,56080,0,RODRIGO,MERRIFIELD
6744,0,42,71151,6,VIVAN,MCGUINNESS
6745,0,40,39521,0,TERRESA,MATHERLY
6746,1,52,44614,17,CARMEN,MARCANO
6747,1,46,60513,0,WILEY,MAHONE
6748,1,47,44264,8,RIGOBERTO,LEMOS
6749,0,54,15229,7,SOO,LEBRUN
6750,1,44,43270,9,TY,JARA
6751,0,40,12474,9,SALENA,HOFFER
6752,1,48,12236,0,RICKIE,HEWLETT
6753,1,41,23405,0,NOE,HERREN
6754,1,48,83539,0,VERN,HECKER
6755,1,34,61727,9,BOBBIE,HAWS
6756,0,47,15770,2,MALIKA,HAUG
6757,1,44,22402,2,JEFFERSON,HACK
6758,0,52,68846,3,LOAN,GWIN
6759,1,49,46320,0,BERNARDO,GOBER
6760,0,38,25625,4,KAYLEIGH,GILLIARD
6761,1,42,77261,13,HIRAM,FREDETTE
6762,0,52,30816,0,ETHYL,FAVELA
6763,1,42,59115,0,BASIL,ECHEVERRIA
6764,0,55,62334,12,DAYLE,DOWNER
6765,0,45,45433,3,CAMMIE,DONOFRIO
6766,0,52,56382,3,BRITTNI,DESROCHERS
6767,0,46,43420,13,BIRGIT,DEE
6768,0,40,15455,10,AVELINA,CROZIER
6769,0,49,19885,12,ASUNCION,CORSON
6770,1,54,92663,1,QUINCY,CLYDE
6771,1,43,76179,18,EDDY,BECHTOLD
6772,0,46,66537,0,VENICE,ARGUETA
6773,1,50,70548,7,FEDERICO,APARICIO
6774,1,57,72930,5,ULYSSES,ZAMUDIO
6775,1,51,30725,3,HERIBERTO,WILLETTE
6776,1,38,77447,6,DONNELL,WESTOVER
6777,0,38,17256,0,STEFFANIE,WESTERMAN
6778,1,41,93637,0,DENNY,UTTER
6779,1,46,55552,0,DAVIS,TROYER
6780,0,54,23231,0,MEGHANN,THIES
6781,1,43,14131,7,EMERY,TAPLEY
6782,0,45,1842,13,MACIE,SLAVIN
6783,0,47,90084,4,LADY,SHIRK
6784,0,41,92307,12,KELLYE,SANDLER
6785,0,37,45433,6,KELLEE,ROOP
6786,1,42,48268,0,DANTE,RIMMER
6787,0,36,27703,4,JASON,RAYMER
6788,1,43,25425,1,COY,RANGE
6789,1,41,27823,10,ODELL,RADCLIFF
6790,1,45,38658,11,MAXWELL,OTTEN
6791,0,39,56387,12,GLENNIS,MOORER
6792,1,45,13676,12,BRUNO,MILLET
6793,0,45,91944,5,FAUSTINA,MCKIBBEN
6794,1,50,8550,7,MARY,MCCUTCHEN
6795,0,44,40847,8,ELICIA,MCAVOY
6796,0,39,51554,0,DOT,MCADOO
6797,0,43,83851,3,DIGNA,MAYORGA
6798,0,58,29118,22,DELL,MASTIN
6799,1,51,45235,0,CARMELO,MARTINEAU
6800,1,39,49793,3,BARNEY,MAREK
6801,0,43,64679,0,WILLIA,MADORE
6802,1,45,54313,0,HOLLIS,LEFLORE
6803,0,44,28328,3,TABETHA,KROEGER
6804,1,45,85937,7,DONNY,KENNON
6805,1,42,43332,3,ART,JIMERSON
6806,0,40,46361,0,REFUGIO,JAVIER
6807,1,44,90290,1,BEAU,HOSTETTER
6808,0,43,28391,0,PAULETTA,HORNBACK
6809,0,49,73154,14,NIEVES,HENDLEY
6810,1,38,4282,7,ISIDRO,HANCE
6811,0,41,36804,3,NAKITA,GUARDADO
6812,0,60,15227,0,MAMMIE,GRANADO
6813,0,41,45235,1,KENISHA,GOWEN
6814,0,40,10281,0,KAZUKO,GOODALE
6815,1,49,73755,5,FREDERIC,FLINN
6816,1,44,33425,3,DICK,FLEETWOOD
6817,1,41,30822,0,KIRBY,FITZ
6818,1,44,33646,16,IRWIN,DURKEE
6819,1,47,62665,0,CRUZ,DUPREY
6820,0,40,33918,4,CLOTILDE,DIPIETRO
6821,1,39,33857,6,MERRILL,DILLEY
6822,1,48,56593,0,CHARLEY,CLYBURN
6823,1,42,26448,0,MARCELINO,BRAWLEY
6824,0,46,33615,1,AUDREA,BECKLEY
6825,0,40,24415,0,ANNIS,ARANA
6826,1,47,55360,15,CLEO,WEATHERBY
6827,1,45,4282,10,CARLO,VOLLMER
6828,1,55,38046,0,TRENTON,VICTORIA
6829,1,37,77447,8,KURTIS,VESTAL
6830,0,42,94572,5,SELENE,TUNNELL
6831,0,47,97374,0,SEAN,TRIGG
6832,1,39,55191,0,WINFRED,TINGLE
6833,1,47,65261,7,VITO,TAKAHASHI
6834,1,43,60453,0,COLLIN,SWEATT
6835,0,40,24048,0,MARKITA,STORER
6836,1,45,9172,2,CARTER,SNAPP
6837,1,42,38627,4,LEONEL,SHIVER
6838,0,43,42223,0,LAURINE,ROOKER
6839,0,42,14471,12,KYM,RED
6840,1,44,56382,2,MOHAMMAD,RATHBUN
6841,1,43,30816,0,MARIANO,POISSON
6842,1,51,56387,5,DANIAL,PERRINE
6843,1,39,85269,4,BLAIR,PERRI
6844,0,44,70548,0,EMIKO,PASTOR
6845,0,42,71943,0,ELVIE,PARMER
6846,1,36,84047,1,BRANDEN,PARKE
6847,0,41,91390,0,DAGMAR,PARE
6848,1,48,17256,0,NUMBERS,PAPA
6849,1,43,75470,0,CLAIR,PALMIERI
6850,1,45,78948,0,BUFORD,NOTTINGHAM
6851,0,47,715,6,ROMAINE,MIDKIFF
6852,0,49,93304,17,PORSHA,MECHAM
6853,0,40,25625,3,PEARLENE,MCCOMAS
6854,0,45,25706,0,MICHELINE,MCALPINE
6855,0,45,2748,0,MERNA,LOVELADY
6856,1,42,78150,4,ZACHERY,LILLARD
6857,0,46,42402,0,MARGARETTA,LALLY
6858,1,55,80731,3,JACQUES,KNOPP
6859,1,50,56382,1,ERROL,KILE
6860,0,48,61727,0,JENINE,KIGER
6861,0,47,66404,0,HERMINA,HAILE
6862,1,49,23415,13,JOSUE,GUPTA
6863,1,43,58356,0,DOMINIQUE,GOLDSBERRY
6864,1,44,50482,4,EDWARDO,GILREATH
6865,1,44,18098,0,BOOKER,FULKS
6866,0,42,87015,0,DIONE,FRIESEN
6867,0,49,79227,14,DESIRE,FRANZEN
6868,1,50,17579,12,SHELTON,FLACK
6869,1,54,85940,0,CARSON,FINDLAY
6870,1,35,96841,6,THERON,FERLAND
6871,1,38,62983,2,RAYMUNDO,DREYER
6872,1,37,53237,6,DAREN,DORE
6873,1,46,73731,5,TRISTAN,DENNARD
6874,0,49,65332,6,SYNTHIA,DECKARD
6875,1,48,67035,0,ROBBY,DEBOSE
